0383
CHA_407594_US1
yyyy/MM/dd hh:mm:ss,DFINAL (mm),QFINAL (l/s),VFINAL (m/s)
2023-11-29 08:50:00,19.77,3.204432,1.06
2023-11-29 08:55:00,19.28,3.057094,1.05
2023-11-29 09:00:00,19.11,3.045192,1.06
2023-11-29 09:05:00,18.98,2.92853,1.03
2023-11-29 09:10:00,18.77,3.047023,1.09
2023-11-29 09:15:00,18.73,3.064962,1.1
2023-11-29 09:20:00,20.04,3.362112,1.09
2023-11-29 09:25:00,20.42,3.45639,1.09
2023-11-29 09:30:00,20.39,3.417305,1.08
2023-11-29 09:35:00,20.3,3.426618,1.09
2023-11-29 09:40:00,20.15,3.700356,1.19
2023-11-29 09:45:00,20.17,3.612351,1.16
2023-11-29 09:50:00,20.01,3.570106,1.16
2023-11-29 09:55:00,19.72,3.493535,1.16
2023-11-29 10:00:00,19.5,3.435448,1.16
2023-11-29 10:05:00,19.44,3.301689,1.12
2023-11-29 10:10:00,19.67,3.420328,1.14
2023-11-29 10:15:00,19.62,3.347576,1.12
2023-11-29 10:20:00,19.73,3.2852,1.09
2023-11-29 10:25:00,19.77,3.174202,1.05
2023-11-29 10:30:00,19.7,3.09733,1.03
2023-11-29 10:35:00,19.68,3.30282,1.1
2023-11-29 10:40:00,20.43,3.776198,1.19
2023-11-29 10:45:00,20.48,3.948974,1.24
2023-11-29 10:50:00,20.58,4.137569,1.29
2023-11-29 10:55:00,20.33,4.001153,1.27
2023-11-29 11:00:00,20.52,4.15189,1.3
2023-11-29 11:05:00,20.47,4.137094,1.3
2023-11-29 11:10:00,20.3,3.678112,1.17
2023-11-29 11:15:00,19.81,3.456655,1.14
2023-11-29 11:20:00,19.61,3.106096,1.04
2023-11-29 11:25:00,19.39,3.43577,1.17
2023-11-29 11:30:00,19.29,3.292587,1.13
2023-11-29 11:35:00,19.11,3.275018,1.14
2023-11-29 11:40:00,18.94,3.145882,1.11
2023-11-29 11:45:00,18.55,2.99244,1.09
2023-11-29 11:50:00,18.36,2.94692,1.09
2023-11-29 11:55:00,19.64,3.292806,1.1
2023-11-29 12:00:00,19.88,3.322415,1.09
2023-11-29 12:05:00,19.68,3.272795,1.09
2023-11-29 12:10:00,19.7,3.548397,1.18
2023-11-29 12:15:00,19.8,3.393463,1.12
2023-11-29 12:20:00,20.01,3.570106,1.16
2023-11-29 12:25:00,19.93,3.518388,1.15
2023-11-29 12:30:00,20.06,3.675979,1.19
2023-11-29 12:35:00,20.23,3.722026,1.19
2023-11-29 12:40:00,20.28,3.735569,1.19
2023-11-29 12:45:00,20.23,3.503083,1.12
2023-11-29 12:50:00,20.27,3.638754,1.16
2023-11-29 12:55:00,20.36,4.009825,1.27
2023-11-29 13:00:00,20.54,4.061859,1.27
2023-11-29 13:05:00,20.5,3.954619,1.24
2023-11-29 13:10:00,20.35,3.880732,1.23
2023-11-29 13:15:00,20.44,3.842419,1.21
2023-11-29 13:20:00,20.21,3.74784,1.2
2023-11-29 13:25:00,19.98,3.470059,1.13
2023-11-29 13:30:00,19.98,3.316516,1.08
2023-11-29 13:35:00,20.04,3.516337,1.14
2023-11-29 13:40:00,19.98,3.285808,1.07
2023-11-29 13:45:00,20.1,3.62485,1.17
2023-11-29 13:50:00,20.09,3.622187,1.17
2023-11-29 13:55:00,20.23,3.722026,1.19
2023-11-29 14:00:00,21.38,3.868684,1.14
2023-11-29 14:05:00,21.65,3.943121,1.14
2023-11-29 14:10:00,21.39,3.42996,1.01
2023-11-29 14:15:00,21,3.303017,1
2023-11-29 14:20:00,20.57,3.044885,0.95
2023-11-29 14:25:00,20.48,3.025424,0.95
2023-11-29 14:30:00,21.72,3.441048,0.9899999
2023-11-29 14:35:00,21.32,3.142537,0.93
2023-11-29 14:40:00,20.69,2.941535,0.9100001
2023-11-29 14:45:00,20.11,2.821399,0.9100001
2023-11-29 14:50:00,19.68,2.612231,0.87
2023-11-29 14:55:00,19.21,2.548114,0.88
2023-11-29 15:00:00,18.98,2.558909,0.8999999
2023-11-29 15:05:00,18.76,2.402115,0.86
2023-11-29 15:10:00,18.39,2.33057,0.86
2023-11-29 15:15:00,17.98,2.308168,0.88
2023-11-29 15:20:00,17.51,2.245587,0.89
2023-11-29 15:25:00,17.3,2.18112,0.88
2023-11-29 15:30:00,17.25,2.1471,0.87
2023-11-29 15:35:00,17.78,2.296606,0.89
2023-11-29 15:40:00,17.98,2.518001,0.96
2023-11-29 15:45:00,17.79,2.479276,0.96
2023-11-29 15:50:00,18.09,2.566884,0.97
2023-11-29 15:55:00,18.25,2.519427,0.94
2023-11-29 16:00:00,18.1,2.383556,0.8999999
2023-11-29 16:05:00,17.96,2.278244,0.87
2023-11-29 16:10:00,18.18,2.558765,0.96
2023-11-29 16:15:00,18.4,2.495121,0.92
2023-11-29 16:20:00,18.64,2.489259,0.8999999
2023-11-29 16:25:00,19.57,2.441571,0.8199999
2023-11-29 16:30:00,20.7,2.65248,0.8199999
2023-11-29 16:35:00,21.74,2.888934,0.83
2023-11-29 16:40:00,22.76,3.540952,0.95
2023-11-29 16:45:00,23.25,3.538153,0.92
2023-11-29 16:50:00,23.85,3.752963,0.94
2023-11-29 16:55:00,23.58,3.611575,0.92
2023-11-29 17:00:00,23.64,3.349115,0.85
2023-11-29 17:05:00,23.5,3.320336,0.85
2023-11-29 17:10:00,22.77,3.170276,0.85
2023-11-29 17:15:00,22.35,3.047658,0.84
2023-11-29 17:20:00,21.87,3.020391,0.86
2023-11-29 17:25:00,21.6,2.964236,0.86
2023-11-29 17:30:00,21.03,2.647877,0.8
2023-11-29 17:35:00,20.67,2.614602,0.81
2023-11-29 17:40:00,20.55,2.720501,0.85
2023-11-29 17:45:00,21,3.038776,0.92
2023-11-29 17:50:00,21,3.038776,0.92
2023-11-29 17:55:00,20.89,2.524044,0.77
2023-11-29 18:00:00,20.8,2.63857,0.81
2023-11-29 18:05:00,20.74,2.530193,0.78
2023-11-29 18:10:00,20.74,2.562631,0.79
2023-11-29 18:15:00,20.57,2.500011,0.78
2023-11-29 18:20:00,20.38,2.497897,0.79
2023-11-29 18:25:00,20.31,2.45385,0.78
2023-11-29 18:30:00,20.91,2.5932,0.79
2023-11-29 18:35:00,21.14,2.735143,0.8199999
2023-11-29 18:40:00,21.22,2.751008,0.8199999
2023-11-29 18:45:00,21.42,3.096962,0.9100001
2023-11-29 18:50:00,21.47,3.039659,0.89
2023-11-29 18:55:00,21.47,2.698124,0.79
2023-11-29 19:00:00,21.46,2.730343,0.8
2023-11-29 19:05:00,21.39,2.81868,0.83
2023-11-29 19:10:00,21.45,2.557883,0.75
2023-11-29 19:15:00,21.36,2.677109,0.79
2023-11-29 19:20:00,21.1,2.494401,0.75
2023-11-29 19:25:00,21,2.510293,0.76
2023-11-29 19:30:00,20.9,2.525796,0.77
2023-11-29 19:35:00,21.05,2.485798,0.75
2023-11-29 19:40:00,21.04,2.517212,0.76
2023-11-29 19:45:00,22.36,3.122302,0.86
2023-11-29 19:50:00,21.88,2.776455,0.79
2023-11-29 19:55:00,21.77,2.720561,0.78
2023-11-29 20:00:00,21.67,2.632423,0.76
2023-11-29 20:05:00,21.87,2.844787,0.81
2023-11-29 20:10:00,21.81,2.868009,0.8199999
2023-11-29 20:15:00,21.74,2.854128,0.8199999
2023-11-29 20:20:00,21.78,2.722447,0.78
2023-11-29 20:25:00,21.82,2.624993,0.75
2023-11-29 20:30:00,21.86,2.702441,0.77
2023-11-29 20:35:00,23.44,3.269085,0.84
2023-11-29 20:40:00,23.87,3.517903,0.88
2023-11-29 20:45:00,24.06,3.277338,0.81
2023-11-29 20:50:00,23.98,3.220547,0.8
2023-11-29 20:55:00,23.76,3.175639,0.8
2023-11-29 21:00:00,23.48,3.160167,0.81
2023-11-29 21:05:00,24.35,3.419677,0.83
2023-11-29 21:10:00,24.05,3.153965,0.78
2023-11-29 21:15:00,23.63,3.110796,0.79
2023-11-29 21:20:00,23.64,3.191509,0.81
2023-11-29 21:25:00,23.53,3.209097,0.8199999
2023-11-29 21:30:00,23.42,2.915198,0.75
2023-11-29 21:35:00,23.12,3.01336,0.79
2023-11-29 21:40:00,22.83,2.995398,0.8
2023-11-29 21:45:00,22.72,3.159997,0.85
2023-11-29 21:50:00,22.19,3.015155,0.84
2023-11-29 21:55:00,21.98,2.724787,0.77
2023-11-29 22:00:00,21.52,2.604854,0.76
2023-11-29 22:05:00,21.29,2.56258,0.76
2023-11-29 22:10:00,20.77,2.535519,0.78
2023-11-29 22:15:00,20.44,2.445175,0.77
2023-11-29 22:20:00,20.2,2.309484,0.7400001
2023-11-29 22:25:00,21.19,3.146775,0.94
2023-11-29 22:30:00,21.26,2.99446,0.89
2023-11-29 22:35:00,20.9,2.886625,0.88
2023-11-29 22:40:00,20.6,2.826534,0.88
2023-11-29 22:45:00,20.26,2.69574,0.86
2023-11-29 22:50:00,20.1,2.47853,0.8
2023-11-29 22:55:00,19.65,2.426546,0.81
2023-11-29 23:00:00,19.14,2.159739,0.75
2023-11-29 23:05:00,18.84,2.108525,0.75
2023-11-29 23:10:00,18.6,2.288093,0.83
2023-11-29 23:15:00,18.32,2.263887,0.84
2023-11-29 23:20:00,18.18,2.158958,0.81
2023-11-29 23:25:00,18.15,2.127208,0.8
2023-11-29 23:30:00,17.83,2.046946,0.79
2023-11-29 23:35:00,17.45,2.033418,0.81
2023-11-29 23:40:00,17.34,2.014501,0.81
2023-11-29 23:45:00,19.5,3.080056,1.04
2023-11-29 23:50:00,19.31,2.305493,0.79
2023-11-29 23:55:00,19.35,2.634706,0.8999999
2023-11-30 00:00:00,19.27,2.64741,0.9100001
