0383
DTS_415490_US1
yyyy/MM/dd hh:mm:ss,DFINAL (mm),QFINAL (l/s),VFINAL (m/s)
2023-11-01 19:00:00,228.5,103.6316,0.9100001
2023-11-01 19:05:00,225.25,109.4091,0.98
2023-11-01 19:10:00,223.73,108.3864,0.98
2023-11-01 19:15:00,223.21,108.0365,0.98
2023-11-01 19:20:00,223.77,109.5195,0.9899999
2023-11-01 19:25:00,231.72,112.6254,0.97
2023-11-01 19:30:00,230.76,113.1351,0.98
2023-11-01 19:35:00,236.94,119.7378,1
2023-11-01 19:40:00,237.41,120.0653,1
2023-11-01 19:45:00,236.21,120.4217,1.01
2023-11-01 19:50:00,226.47,112.4819,1
2023-11-01 19:55:00,220.28,106.071,0.98
2023-11-01 20:00:00,219.97,105.8632,0.98
2023-11-01 20:05:00,219.64,105.6422,0.98
2023-11-01 20:10:00,217.21,105.0811,0.9899999
2023-11-01 20:15:00,228.45,111.5695,0.98
2023-11-01 20:20:00,228.86,112.9885,0.9899999
2023-11-01 20:25:00,227.89,112.3259,0.9899999
2023-11-01 20:30:00,223.65,109.438,0.9899999
2023-11-01 20:35:00,221.54,109.0975,1
2023-11-01 20:40:00,219.44,97.97233,0.9100001
2023-11-01 20:45:00,217.53,97.8517,0.92
2023-11-01 20:50:00,225.28,102.7296,0.92
2023-11-01 20:55:00,220.32,105.0152,0.97
2023-11-01 21:00:00,214.73,104.4584,1
2023-11-01 21:05:00,213.92,102.8696,0.9899999
2023-11-01 21:10:00,225.86,112.0615,1
2023-11-01 21:15:00,226.58,103.5531,0.92
2023-11-01 21:20:00,219.47,100.1446,0.93
2023-11-01 21:25:00,214.03,98.78419,0.95
2023-11-01 21:30:00,214.58,101.2259,0.97
2023-11-01 21:35:00,215.5,102.8813,0.98
2023-11-01 21:40:00,216.1,96.95707,0.92
2023-11-01 21:45:00,214.5,99.0872,0.95
2023-11-01 21:50:00,213.88,98.6875,0.95
2023-11-01 21:55:00,214.63,100.2149,0.96
2023-11-01 22:00:00,215.35,97.5376,0.93
2023-11-01 22:05:00,215.54,97.65752,0.93
2023-11-01 22:10:00,215.35,100.684,0.96
2023-11-01 22:15:00,213.43,95.29121,0.92
2023-11-01 22:20:00,210.01,97.21797,0.96
2023-11-01 22:25:00,207.12,96.3466,0.97
2023-11-01 22:30:00,204.72,90.87897,0.93
2023-11-01 22:35:00,205.01,93.99625,0.96
2023-11-01 22:40:00,201.69,92.82848,0.97
2023-11-01 22:45:00,203.86,95.20272,0.98
2023-11-01 22:50:00,200.35,92.91344,0.98
2023-11-01 22:55:00,199.55,82.965,0.88
2023-11-01 23:00:00,191.91,75.85949,0.85
2023-11-01 23:05:00,191.76,83.79938,0.94
2023-11-01 23:10:00,185.39,78.20264,0.92
2023-11-01 23:15:00,179.91,72.51279,0.89
2023-11-01 23:20:00,177.76,67.28455,0.84
2023-11-01 23:25:00,175.32,66.76539,0.85
2023-11-01 23:30:00,172.83,66.19421,0.86
2023-11-01 23:35:00,173.45,66.53195,0.86
2023-11-01 23:40:00,173.26,67.20086,0.87
