0383
DTN_SAN008
yyyy/MM/dd hh:mm:ss,DFINAL (mm),QFINAL (l/s),VFINAL (m/s)
2023-10-24 23:15:00,110.87,24.98427,0.75
2023-10-24 23:20:00,110.93,24.67023,0.7400001
2023-10-24 23:25:00,111.59,24.88016,0.7400001
2023-10-24 23:30:00,110.6,23.90164,0.72
2023-10-24 23:35:00,110.6,23.56967,0.71
2023-10-24 23:40:00,110.18,23.44237,0.71
2023-10-24 23:45:00,115.19,24.62388,0.7
2023-10-24 23:50:00,113.49,24.10833,0.7
2023-10-24 23:55:00,108.62,21.99913,0.68
2023-10-25 00:00:00,108.71,22.99681,0.71
2023-10-25 00:05:00,105.31,21.04765,0.68
2023-10-25 00:10:00,103.47,20.22154,0.67
2023-10-25 00:15:00,131.39,15.2586,0.36
2023-10-25 00:20:00,117.61,24.63825,0.68
2023-10-25 00:25:00,107.1,21.56094,0.68
2023-10-25 00:30:00,107.99,22.13836,0.69
2023-10-25 00:35:00,107.49,21.99209,0.69
2023-10-25 00:40:00,104.49,21.11923,0.69
2023-10-25 00:45:00,102.15,19.85283,0.67
2023-10-25 00:50:00,101.04,19.25273,0.6600001
2023-10-25 00:55:00,100.68,19.15421,0.6600001
2023-10-25 01:00:00,99.72,18.8931,0.6600001
2023-10-25 01:05:00,104.32,20.76486,0.68
2023-10-25 01:10:00,102.58,20.27048,0.68
2023-10-25 01:15:00,101.17,19.58056,0.67
2023-10-25 01:20:00,101.93,18.90551,0.64
2023-10-25 01:25:00,100.27,18.75393,0.6499999
2023-10-25 01:30:00,99.51,18.55067,0.6499999
2023-10-25 01:35:00,98.78,18.35543,0.6499999
2023-10-25 01:40:00,98.84,17.80621,0.63
2023-10-25 01:45:00,98.9,17.82176,0.63
2023-10-25 01:50:00,98.13,17.90252,0.64
2023-10-25 01:55:00,106.8,20.84286,0.6600001
2023-10-25 02:00:00,104.64,19.93577,0.6499999
2023-10-25 02:05:00,103.03,19.49841,0.6499999
2023-10-25 02:10:00,101.79,18.86836,0.64
2023-10-25 02:15:00,101.25,18.72505,0.64
2023-10-25 02:20:00,100.21,18.44961,0.64
2023-10-25 02:25:00,97.84,17.82677,0.64
2023-10-25 02:30:00,98.21,18.20347,0.6499999
2023-10-25 02:35:00,98.47,17.99141,0.64
2023-10-25 02:40:00,99.11,18.44369,0.6499999
2023-10-25 02:45:00,99.62,18.58009,0.6499999
2023-10-25 02:50:00,98.81,18.36345,0.6499999
2023-10-25 02:55:00,98.61,18.02828,0.64
2023-10-25 03:00:00,98.91,18.39021,0.6499999
2023-10-25 03:05:00,95.77,17.28734,0.64
2023-10-25 03:10:00,96.85,17.84265,0.6499999
2023-10-25 03:15:00,95.7,17.53903,0.6499999
2023-10-25 03:20:00,95.75,17.55219,0.6499999
2023-10-25 03:25:00,99.31,14.51317,0.51
2023-10-25 03:30:00,96.51,17.47933,0.64
2023-10-25 03:35:00,96.6,17.50284,0.64
2023-10-25 03:40:00,97.38,17.98326,0.6499999
2023-10-25 03:45:00,105.59,20.19568,0.6499999
2023-10-25 03:50:00,101.98,19.21439,0.6499999
2023-10-25 03:55:00,99.22,18.18891,0.64
2023-10-25 04:00:00,99.86,18.35744,0.64
2023-10-25 04:05:00,97.1,17.35793,0.63
2023-10-25 04:10:00,96.4,16.90526,0.62
2023-10-25 04:15:00,95.42,16.65927,0.62
2023-10-25 04:20:00,95.66,16.98917,0.63
2023-10-25 04:25:00,97.43,17.71966,0.64
2023-10-25 04:30:00,97.43,17.44279,0.63
2023-10-25 04:35:00,97.87,17.55594,0.63
2023-10-25 04:40:00,150.64,15.91568,0.31
2023-10-25 04:45:00,104.33,20.46229,0.67
2023-10-25 04:50:00,99.1,17.8736,0.63
2023-10-25 04:55:00,100.14,18.43118,0.64
2023-10-25 05:00:00,103.63,19.96385,0.6600001
2023-10-25 05:05:00,102.74,20.01718,0.67
2023-10-25 05:10:00,102.23,19.87506,0.67
2023-10-25 05:15:00,110.13,21.77742,0.6600001
2023-10-25 05:20:00,109.31,21.87283,0.67
2023-10-25 05:25:00,109.23,22.17607,0.68
2023-10-25 05:30:00,109.34,22.53458,0.69
2023-10-25 05:35:00,109.32,21.87569,0.67
2023-10-25 05:40:00,110.11,22.10165,0.67
2023-10-25 05:45:00,109.97,23.37872,0.71
2023-10-25 05:50:00,109.41,23.20898,0.71
2023-10-25 05:55:00,108.44,23.561,0.73
2023-10-25 06:00:00,108.62,23.94023,0.7400001
2023-10-25 06:05:00,117.33,27.08252,0.75
2023-10-25 06:10:00,121.84,28.57217,0.75
2023-10-25 06:15:00,121.97,28.99695,0.76
2023-10-25 06:20:00,121.98,29.76349,0.78
2023-10-25 06:25:00,122.74,29.25649,0.76
2023-10-25 06:30:00,122.65,29.22615,0.76
2023-10-25 06:35:00,122.47,29.16548,0.76
2023-10-25 06:40:00,122.73,28.86821,0.75
2023-10-25 06:45:00,122.6,28.82497,0.75
2023-10-25 06:50:00,122.98,28.95136,0.75
2023-10-25 06:55:00,124.66,29.90678,0.76
2023-10-25 07:00:00,123.44,29.88126,0.77
2023-10-25 07:05:00,123.38,30.63626,0.79
2023-10-25 07:10:00,122.28,30.25018,0.79
2023-10-25 07:15:00,124.85,31.54863,0.8
2023-10-25 07:20:00,128.83,31.743,0.77
2023-10-25 07:25:00,137.52,35.70348,0.79
2023-10-25 07:30:00,133.19,34.56441,0.8
2023-10-25 07:35:00,132.44,33.86227,0.79
2023-10-25 07:40:00,134.41,34.57373,0.79
2023-10-25 07:45:00,136.9,38.17226,0.85
2023-10-25 07:50:00,138.89,37.57904,0.8199999
2023-10-25 07:55:00,136.7,36.30133,0.81
2023-10-25 08:00:00,134.38,35.87539,0.8199999
2023-10-25 08:05:00,129.71,30.38467,0.73
2023-10-25 08:10:00,126.45,29.71314,0.7400001
2023-10-25 08:15:00,128.95,31.78468,0.77
2023-10-25 08:20:00,127.64,31.73658,0.78
2023-10-25 08:25:00,127.3,33.23835,0.8199999
2023-10-25 08:30:00,126.91,32.2874,0.8
2023-10-25 08:35:00,128.02,34.32183,0.84
2023-10-25 08:40:00,146.32,33.02969,0.67
2023-10-25 08:45:00,127.67,31.34012,0.77
2023-10-25 08:50:00,128.52,31.63533,0.77
2023-10-25 08:55:00,139.82,36.54475,0.79
2023-10-25 09:00:00,139.1,36.74021,0.8
2023-10-25 09:05:00,136.76,35.87527,0.8
2023-10-25 09:10:00,138.23,36.4182,0.8
2023-10-25 09:15:00,136.58,35.80896,0.8
2023-10-25 09:20:00,130.3,33.51231,0.8
2023-10-25 09:25:00,133.59,34.71082,0.8
2023-10-25 09:30:00,130.22,33.48329,0.8
2023-10-25 09:35:00,129.94,32.54717,0.78
2023-10-25 09:40:00,131.1,32.95747,0.78
2023-10-25 09:45:00,131.75,33.1883,0.78
2023-10-25 09:50:00,133.61,33.85019,0.78
2023-10-25 09:55:00,131.94,33.25586,0.78
2023-10-25 10:00:00,131.21,32.99638,0.78
2023-10-25 10:05:00,126.48,31.32976,0.78
2023-10-25 10:10:00,128.58,32.47842,0.79
2023-10-25 10:15:00,128.62,32.90396,0.8
2023-10-25 10:20:00,126.69,31.80584,0.79
2023-10-25 10:25:00,126.04,31.1758,0.78
2023-10-25 10:30:00,125.01,31.60573,0.8
2023-10-25 10:35:00,129.45,32.7889,0.79
2023-10-25 10:40:00,129.75,32.89638,0.79
2023-10-25 10:45:00,130.1,33.02176,0.79
2023-10-25 10:50:00,128.45,32.43209,0.79
2023-10-25 10:55:00,128.42,32.4214,0.79
2023-10-25 11:00:00,128.75,32.95087,0.8
2023-10-25 11:05:00,131.37,33.90071,0.8
2023-10-25 11:10:00,132.5,34.31279,0.8
2023-10-25 11:15:00,134.22,34.50496,0.79
2023-10-25 11:20:00,132.47,34.73063,0.81
2023-10-25 11:25:00,138.12,36.8322,0.81
2023-10-25 11:30:00,138.24,36.42191,0.8
2023-10-25 11:35:00,137.21,36.04103,0.8
2023-10-25 11:40:00,131.95,34.11222,0.8
2023-10-25 11:45:00,130,33.82102,0.81
2023-10-25 11:50:00,134.59,35.07735,0.8
2023-10-25 11:55:00,134.27,34.96006,0.8
2023-10-25 12:00:00,135.02,35.23495,0.8
2023-10-25 12:05:00,143.24,30.14713,0.63
2023-10-25 12:10:00,140.34,37.2007,0.8
2023-10-25 12:15:00,134.59,34.63888,0.79
2023-10-25 12:20:00,134.67,35.5455,0.81
2023-10-25 12:25:00,132.48,34.73431,0.81
2023-10-25 12:30:00,132.37,33.83706,0.79
2023-10-25 12:35:00,127.31,32.02587,0.79
2023-10-25 12:40:00,130.13,33.45064,0.8
2023-10-25 12:45:00,130.86,33.29402,0.79
2023-10-25 12:50:00,126.82,31.44872,0.78
2023-10-25 12:55:00,125.25,30.89938,0.78
2023-10-25 13:00:00,124.21,30.14573,0.77
2023-10-25 13:05:00,123.62,30.33196,0.78
2023-10-25 13:10:00,124.54,31.04503,0.79
2023-10-25 13:15:00,122.74,30.41135,0.79
2023-10-25 13:20:00,121.97,30.14157,0.79
2023-10-25 13:25:00,122.12,29.81192,0.78
2023-10-25 13:30:00,121.7,30.04697,0.79
2023-10-25 13:35:00,121.91,30.50182,0.8
2023-10-25 13:40:00,121.86,30.10303,0.79
2023-10-25 13:45:00,122.54,30.34127,0.79
2023-10-25 13:50:00,122.41,30.29573,0.79
2023-10-25 13:55:00,122.12,30.19413,0.79
2023-10-25 14:00:00,122.08,29.79808,0.78
2023-10-25 14:05:00,121.82,30.08902,0.79
2023-10-25 14:10:00,130.96,32.90795,0.78
2023-10-25 14:15:00,126.81,31.44522,0.78
2023-10-25 14:20:00,124.09,30.88645,0.79
2023-10-25 14:25:00,127.87,32.63334,0.8
2023-10-25 14:30:00,125.89,31.52234,0.79
2023-10-25 14:35:00,124.7,30.70772,0.78
2023-10-25 14:40:00,123.87,30.41894,0.78
2023-10-25 14:45:00,123.89,30.4259,0.78
2023-10-25 14:50:00,124.72,30.71468,0.78
2023-10-25 14:55:00,126.12,31.60385,0.79
2023-10-25 15:00:00,124.95,30.79471,0.78
2023-10-25 15:05:00,124.9,30.77731,0.78
2023-10-25 15:10:00,124.11,30.11138,0.77
2023-10-25 15:15:00,123.98,30.45721,0.78
2023-10-25 15:20:00,124.13,30.5094,0.78
2023-10-25 15:25:00,122.84,30.83178,0.8
2023-10-25 15:30:00,122.58,30.35529,0.79
2023-10-25 15:35:00,122.77,30.03677,0.78
2023-10-25 15:40:00,122.46,30.31325,0.79
2023-10-25 15:45:00,123.97,31.2346,0.8
2023-10-25 15:50:00,122.76,30.41836,0.79
2023-10-25 15:55:00,122.08,29.79808,0.78
2023-10-25 16:00:00,121.75,29.68393,0.78
2023-10-25 16:05:00,121.78,29.69431,0.78
2023-10-25 16:10:00,121.46,28.82505,0.76
2023-10-25 16:15:00,122.85,29.679,0.77
2023-10-25 16:20:00,122.69,29.62436,0.77
2023-10-25 16:25:00,123.03,29.74047,0.77
2023-10-25 16:30:00,122.7,29.62778,0.77
2023-10-25 16:35:00,121.77,29.31019,0.77
2023-10-25 16:40:00,122.73,30.40785,0.79
2023-10-25 16:45:00,123.43,30.65387,0.79
2023-10-25 16:50:00,124.43,31.79123,0.81
2023-10-25 16:55:00,129.68,33.70348,0.81
2023-10-25 17:00:00,130.32,33.10058,0.79
2023-10-25 17:05:00,128.27,32.36795,0.79
2023-10-25 17:10:00,125.74,31.46918,0.79
2023-10-25 17:15:00,124.9,31.56647,0.8
2023-10-25 17:20:00,127.43,32.47456,0.8
2023-10-25 17:25:00,126.44,31.71725,0.79
2023-10-25 17:30:00,129.22,32.70651,0.79
2023-10-25 17:35:00,124.35,30.97808,0.79
2023-10-25 17:40:00,124.05,30.87236,0.79
2023-10-25 17:45:00,125.06,30.83298,0.78
2023-10-25 17:50:00,130.31,33.93488,0.81
2023-10-25 17:55:00,130,33.40348,0.8
2023-10-25 18:00:00,127.66,32.96453,0.81
2023-10-25 18:05:00,128.04,32.28599,0.79
2023-10-25 18:10:00,129.04,33.46871,0.81
2023-10-25 18:15:00,124.77,31.12608,0.79
2023-10-25 18:20:00,124.02,30.86179,0.79
2023-10-25 18:25:00,123.01,30.8921,0.8
2023-10-25 18:30:00,126.21,32.03619,0.8
2023-10-25 18:35:00,126.33,32.07926,0.8
2023-10-25 18:40:00,127.72,32.57921,0.8
2023-10-25 18:45:00,126.13,31.60739,0.79
2023-10-25 18:50:00,129.11,32.66727,0.79
2023-10-25 18:55:00,126.73,31.82002,0.79
2023-10-25 19:00:00,125.23,31.6845,0.8
2023-10-25 19:05:00,124.13,31.29169,0.8
2023-10-25 19:10:00,128.14,29.04855,0.71
2023-10-25 19:15:00,127.07,31.13189,0.77
2023-10-25 19:20:00,126.22,31.63929,0.79
2023-10-25 19:25:00,126.73,32.2228,0.8
2023-10-25 19:30:00,133.55,34.69616,0.8
2023-10-25 19:35:00,133.97,34.8501,0.8
2023-10-25 19:40:00,132.12,33.31986,0.78
2023-10-25 19:45:00,151.26,29.94855,0.58
2023-10-25 19:50:00,126.46,30.11804,0.75
2023-10-25 19:55:00,125.49,30.18891,0.76
2023-10-25 20:00:00,125.4,28.57096,0.72
2023-10-25 20:05:00,124.25,28.59274,0.73
2023-10-25 20:10:00,124.3,29.78474,0.76
2023-10-25 20:15:00,123.77,29.60507,0.76
2023-10-25 20:20:00,123.93,30.43982,0.78
2023-10-25 20:25:00,123.67,29.96026,0.77
2023-10-25 20:30:00,123.79,30.00147,0.77
2023-10-25 20:35:00,123.04,30.51646,0.79
2023-10-25 20:40:00,121.92,29.36142,0.77
2023-10-25 20:45:00,121.77,29.69084,0.78
2023-10-25 20:50:00,121.66,29.27263,0.77
2023-10-25 20:55:00,121.63,28.50233,0.75
2023-10-25 21:00:00,121.89,28.5888,0.75
2023-10-25 21:05:00,121.76,28.92617,0.76
2023-10-25 21:10:00,145.89,28.47538,0.58
2023-10-25 21:15:00,134.08,31.40138,0.72
2023-10-25 21:20:00,128.56,30.41614,0.7400001
2023-10-25 21:25:00,126.34,30.07766,0.75
2023-10-25 21:30:00,126.04,29.97674,0.75
2023-10-25 21:35:00,125.68,29.85561,0.75
2023-10-25 21:40:00,124.78,29.55342,0.75
2023-10-25 21:45:00,124.55,29.47648,0.75
2023-10-25 21:50:00,124.64,29.11317,0.7400001
2023-10-25 21:55:00,125.16,29.68067,0.75
2023-10-25 22:00:00,124.51,28.67741,0.73
2023-10-25 22:05:00,124.21,29.36273,0.75
2023-10-25 22:10:00,124.04,29.30586,0.75
2023-10-25 22:15:00,123.44,29.10513,0.75
2023-10-25 22:20:00,124.45,29.44302,0.75
2023-10-25 22:25:00,122.81,29.28008,0.76
2023-10-25 22:30:00,118.97,27.25326,0.7400001
2023-10-25 22:35:00,117.96,26.92571,0.7400001
2023-10-25 22:40:00,119.26,27.34787,0.7400001
2023-10-25 22:45:00,117.48,27.13182,0.75
2023-10-25 22:50:00,114.85,26.27168,0.75
2023-10-25 22:55:00,113.47,25.82386,0.75
2023-10-25 23:00:00,111.35,24.80382,0.7400001
2023-10-25 23:05:00,110.47,23.86168,0.72
2023-10-25 23:10:00,109.46,23.55124,0.72
2023-10-25 23:15:00,108.72,23.64772,0.73
2023-10-25 23:20:00,111.87,24.63179,0.73
2023-10-25 23:25:00,110.6,24.23361,0.73
2023-10-25 23:30:00,110.72,23.27357,0.7
2023-10-25 23:35:00,110.12,23.09427,0.7
2023-10-25 23:40:00,105.91,21.84349,0.7
2023-10-25 23:45:00,105.01,21.27005,0.69
2023-10-25 23:50:00,105.29,21.35137,0.69
2023-10-25 23:55:00,107.73,22.38204,0.7
2023-10-26 00:00:00,107.82,22.40875,0.7
2023-10-26 00:05:00,105.53,21.42107,0.69
2023-10-26 00:10:00,105.46,21.09059,0.68
2023-10-26 00:15:00,105.22,21.64019,0.7
2023-10-26 00:20:00,104.61,20.8473,0.68
2023-10-26 00:25:00,104.67,21.1713,0.69
2023-10-26 00:30:00,106.61,21.73474,0.69
2023-10-26 00:35:00,105.39,21.38041,0.69
2023-10-26 00:40:00,103.26,19.86182,0.6600001
2023-10-26 00:45:00,101.71,19.14161,0.6499999
2023-10-26 00:50:00,100.75,19.46387,0.67
2023-10-26 00:55:00,99.69,18.88495,0.6600001
2023-10-26 01:00:00,98.84,18.65412,0.6600001
2023-10-26 01:05:00,101.33,19.91792,0.68
2023-10-26 01:10:00,100.65,19.72617,0.68
2023-10-26 01:15:00,99.97,19.24828,0.67
2023-10-26 01:20:00,99.36,18.79533,0.6600001
2023-10-26 01:25:00,99.03,18.42229,0.6499999
2023-10-26 01:30:00,99.28,18.48916,0.6499999
2023-10-26 01:35:00,99,18.69757,0.6600001
2023-10-26 01:40:00,100.04,18.69242,0.6499999
2023-10-26 01:45:00,100.87,20.07921,0.69
2023-10-26 01:50:00,100.79,20.05632,0.69
2023-10-26 01:55:00,100.52,19.68951,0.68
2023-10-26 02:00:00,95.06,17.37062,0.6499999
2023-10-26 02:05:00,95.05,17.368,0.6499999
2023-10-26 02:10:00,93.78,17.03505,0.6499999
2023-10-26 02:15:00,93.76,17.02983,0.6499999
2023-10-26 02:20:00,95.64,17.52324,0.6499999
2023-10-26 02:25:00,92.99,15.79331,0.61
2023-10-26 02:30:00,93.37,16.40722,0.63
2023-10-26 02:35:00,92.55,15.94271,0.62
2023-10-26 02:40:00,91.9,16.79996,0.6600001
2023-10-26 02:45:00,92.42,16.4236,0.64
2023-10-26 02:50:00,91.9,16.29087,0.64
2023-10-26 02:55:00,90.84,15.7706,0.63
2023-10-26 03:00:00,90.18,15.35758,0.62
2023-10-26 03:05:00,90.68,15.7305,0.63
2023-10-26 03:10:00,92.04,16.83673,0.6600001
2023-10-26 03:15:00,95.34,17.44431,0.6499999
2023-10-26 03:20:00,94.22,17.14985,0.6499999
2023-10-26 03:25:00,92.67,16.74544,0.6499999
2023-10-26 03:30:00,91.73,16.50145,0.6499999
2023-10-26 03:35:00,90.95,16.55047,0.6600001
2023-10-26 03:40:00,93.95,17.07941,0.6499999
2023-10-26 03:45:00,95.5,17.75543,0.6600001
2023-10-26 03:50:00,95.09,17.37852,0.6499999
2023-10-26 03:55:00,94.57,16.71118,0.63
2023-10-26 04:00:00,93.88,16.53619,0.63
2023-10-26 04:05:00,92.92,16.29342,0.63
2023-10-26 04:10:00,97.84,17.54822,0.63
2023-10-26 04:15:00,96.69,17.8002,0.6499999
2023-10-26 04:20:00,96.48,17.1985,0.63
2023-10-26 04:25:00,95.34,16.90756,0.63
2023-10-26 04:30:00,96.33,17.16005,0.63
2023-10-26 04:35:00,97.05,17.34508,0.63
2023-10-26 04:40:00,97.72,17.51737,0.63
2023-10-26 04:45:00,97.63,17.77191,0.64
2023-10-26 04:50:00,98.03,17.8764,0.64
2023-10-26 04:55:00,97.97,17.86073,0.64
2023-10-26 05:00:00,97.84,18.6624,0.67
2023-10-26 05:05:00,97.87,18.39194,0.6600001
2023-10-26 05:10:00,98.66,18.32334,0.6499999
2023-10-26 05:15:00,99.12,18.44637,0.6499999
2023-10-26 05:20:00,97.95,18.13449,0.6499999
2023-10-26 05:25:00,97.93,18.12919,0.6499999
2023-10-26 05:30:00,102.73,20.01438,0.67
2023-10-26 05:35:00,104.83,21.21777,0.69
2023-10-26 05:40:00,107.04,21.86046,0.69
2023-10-26 05:45:00,131.03,16.04414,0.38
2023-10-26 05:50:00,111.39,23.47511,0.7
2023-10-26 05:55:00,111.3,23.44803,0.7
2023-10-26 06:00:00,111.64,23.55033,0.7
2023-10-26 06:05:00,109.6,22.93887,0.7
2023-10-26 06:10:00,109.08,22.78348,0.7
2023-10-26 06:15:00,117.23,25.24635,0.7
2023-10-26 06:20:00,118.87,26.85293,0.73
2023-10-26 06:25:00,122.27,27.94946,0.73
2023-10-26 06:30:00,122.33,29.11829,0.76
2023-10-26 06:35:00,121.97,28.99695,0.76
2023-10-26 06:40:00,123.29,29.44234,0.76
2023-10-26 06:45:00,122.64,28.83827,0.75
2023-10-26 06:50:00,122.46,28.7784,0.75
2023-10-26 06:55:00,122.59,29.59021,0.77
2023-10-26 07:00:00,123.16,29.78509,0.77
2023-10-26 07:05:00,122.31,29.4946,0.77
2023-10-26 07:10:00,122.31,27.96241,0.73
2023-10-26 07:15:00,122.63,28.45048,0.7400001
2023-10-26 07:20:00,122.29,29.48777,0.77
2023-10-26 07:25:00,122.91,29.69949,0.77
2023-10-26 07:30:00,124.12,30.11482,0.77
2023-10-26 07:35:00,124.08,30.10108,0.77
2023-10-26 07:40:00,125.43,30.96237,0.78
2023-10-26 07:45:00,125.15,30.4687,0.77
2023-10-26 07:50:00,125.82,30.70012,0.77
2023-10-26 07:55:00,136.6,36.26404,0.81
2023-10-26 08:00:00,137.94,36.31087,0.8
2023-10-26 08:05:00,133.55,34.69616,0.8
2023-10-26 08:10:00,134.11,35.33768,0.81
2023-10-26 08:15:00,128.74,32.53543,0.79
2023-10-26 08:20:00,128.22,31.53115,0.77
2023-10-26 08:25:00,124.58,30.27282,0.77
2023-10-26 08:30:00,123.95,30.05643,0.77
2023-10-26 08:35:00,124.68,31.48796,0.8
2023-10-26 08:40:00,124.79,31.9213,0.81
2023-10-26 08:45:00,130.52,34.01202,0.81
2023-10-26 08:50:00,136.61,36.26776,0.81
2023-10-26 08:55:00,136.56,36.24912,0.81
2023-10-26 09:00:00,137.99,35.42114,0.78
2023-10-26 09:05:00,137.43,35.21905,0.78
2023-10-26 09:10:00,138.05,35.89719,0.79
2023-10-26 09:15:00,136.75,35.42319,0.79
2023-10-26 09:20:00,145.41,36.16362,0.7400001
2023-10-26 09:25:00,137.93,33.58413,0.7400001
2023-10-26 09:30:00,135.4,34.93214,0.79
2023-10-26 09:35:00,133.97,34.8501,0.8
2023-10-26 09:40:00,133.65,34.29865,0.79
2023-10-26 09:45:00,130.31,33.09699,0.79
2023-10-26 09:50:00,129.59,32.83905,0.79
2023-10-26 09:55:00,129.55,33.65573,0.81
2023-10-26 10:00:00,130.92,34.15895,0.81
2023-10-26 10:05:00,130.76,34.10017,0.81
2023-10-26 10:10:00,131.47,34.36139,0.81
2023-10-26 10:15:00,136.7,36.30133,0.81
2023-10-26 10:20:00,137.33,36.08522,0.8
2023-10-26 10:25:00,135.13,35.27527,0.8
2023-10-26 10:30:00,131.2,33.83881,0.8
2023-10-26 10:35:00,134.19,34.93073,0.8
2023-10-26 10:40:00,134.66,35.54179,0.81
2023-10-26 10:45:00,129.21,33.53084,0.81
2023-10-26 10:50:00,131.81,34.48693,0.81
2023-10-26 10:55:00,130.09,33.85408,0.81
2023-10-26 11:00:00,132.32,34.24715,0.8
2023-10-26 11:05:00,132.27,34.65678,0.81
2023-10-26 11:10:00,132.65,34.36749,0.8
2023-10-26 11:15:00,134.62,34.21112,0.78
2023-10-26 11:20:00,134.97,34.77642,0.79
2023-10-26 11:25:00,136.06,35.61742,0.8
2023-10-26 11:30:00,128.97,33.44314,0.81
2023-10-26 11:35:00,127.22,32.80377,0.81
2023-10-26 11:40:00,126.91,32.69099,0.81
2023-10-26 11:45:00,128.64,33.32257,0.81
2023-10-26 11:50:00,128.13,32.72716,0.8
2023-10-26 11:55:00,132.03,34.14139,0.8
2023-10-26 12:00:00,132.72,32.24345,0.75
2023-10-26 12:05:00,132.26,32.08619,0.75
2023-10-26 12:10:00,132.24,32.50708,0.76
2023-10-26 12:15:00,132.16,32.90672,0.77
2023-10-26 12:20:00,128.66,32.09544,0.78
2023-10-26 12:25:00,126.17,31.22129,0.78
2023-10-26 12:30:00,131.59,33.13141,0.78
2023-10-26 12:35:00,131.95,33.25941,0.78
2023-10-26 12:40:00,131,33.34418,0.79
2023-10-26 12:45:00,127.91,32.64777,0.8
2023-10-26 12:50:00,128.63,32.90758,0.8
2023-10-26 12:55:00,128.68,32.92562,0.8
2023-10-26 13:00:00,129.32,33.1568,0.8
2023-10-26 13:05:00,127.35,32.4457,0.8
2023-10-26 13:10:00,128.55,32.87871,0.8
2023-10-26 13:15:00,129.15,33.5089,0.81
2023-10-26 13:20:00,128.7,33.34449,0.81
2023-10-26 13:25:00,128.52,33.27873,0.81
2023-10-26 13:30:00,127.24,32.00093,0.79
2023-10-26 13:35:00,134.46,32.40247,0.7400001
2023-10-26 13:40:00,129.96,32.13688,0.77
2023-10-26 13:45:00,128.38,31.58671,0.77
2023-10-26 13:50:00,128.2,32.34301,0.79
2023-10-26 13:55:00,129.98,33.39622,0.8
2023-10-26 14:00:00,128.48,32.85345,0.8
2023-10-26 14:05:00,128.92,33.01222,0.8
2023-10-26 14:10:00,129.05,33.05913,0.8
2023-10-26 14:15:00,129.7,33.29464,0.8
2023-10-26 14:20:00,126.72,31.81647,0.79
2023-10-26 14:25:00,124.31,29.78813,0.76
2023-10-26 14:30:00,123.03,29.74047,0.77
2023-10-26 14:35:00,122.41,29.52875,0.77
2023-10-26 14:40:00,122.11,29.80846,0.78
2023-10-26 14:45:00,122.18,29.4502,0.77
2023-10-26 14:50:00,121.95,29.37166,0.77
2023-10-26 14:55:00,123.35,29.85035,0.77
2023-10-26 15:00:00,127.62,31.32276,0.77
2023-10-26 15:05:00,126.76,31.83065,0.79
2023-10-26 15:10:00,124.8,31.13665,0.79
2023-10-26 15:15:00,123.79,30.78073,0.79
2023-10-26 15:20:00,124.53,30.64857,0.78
2023-10-26 15:25:00,124.76,30.7286,0.78
2023-10-26 15:30:00,124.54,30.65205,0.78
2023-10-26 15:35:00,124.04,26.96139,0.69
2023-10-26 15:40:00,123.3,28.2834,0.73
2023-10-26 15:45:00,123.24,29.42539,0.76
2023-10-26 15:50:00,128.52,32.04618,0.78
2023-10-26 15:55:00,127.4,32.05795,0.79
2023-10-26 16:00:00,124.43,31.00627,0.79
2023-10-26 16:05:00,123.88,31.59251,0.81
2023-10-26 16:10:00,124.08,31.66477,0.81
2023-10-26 16:15:00,125.58,32.20773,0.81
2023-10-26 16:20:00,128.45,33.25315,0.81
2023-10-26 16:25:00,131.12,33.80979,0.8
2023-10-26 16:30:00,139.69,26.33328,0.57
2023-10-26 16:35:00,129.82,32.92146,0.79
2023-10-26 16:40:00,130.82,33.70095,0.8
2023-10-26 16:45:00,133.97,35.28573,0.81
2023-10-26 16:50:00,134.04,35.3117,0.81
2023-10-26 16:55:00,138.01,36.79098,0.81
2023-10-26 17:00:00,134,35.29686,0.81
2023-10-26 17:05:00,131.34,33.88977,0.8
2023-10-26 17:10:00,131.08,33.79528,0.8
2023-10-26 17:15:00,132.14,33.75424,0.79
2023-10-26 17:20:00,132.9,34.02793,0.79
2023-10-26 17:25:00,128.5,33.27142,0.81
2023-10-26 17:30:00,128.39,33.23124,0.81
2023-10-26 17:35:00,130.06,33.42525,0.8
2023-10-26 17:40:00,130.14,33.45427,0.8
2023-10-26 17:45:00,129.4,33.18581,0.8
2023-10-26 17:50:00,130.32,33.93856,0.81
2023-10-26 17:55:00,132.83,34.86354,0.81
2023-10-26 18:00:00,130.49,33.58124,0.8
2023-10-26 18:05:00,127.95,32.6622,0.8
2023-10-26 18:10:00,128.37,32.81376,0.8
2023-10-26 18:15:00,132.04,34.14503,0.8
2023-10-26 18:20:00,126.53,32.15102,0.8
2023-10-26 18:25:00,126.46,32.52748,0.81
2023-10-26 18:30:00,126.03,32.37123,0.81
2023-10-26 18:35:00,124.57,31.44871,0.8
2023-10-26 18:40:00,126.5,30.935,0.77
2023-10-26 18:45:00,126.86,31.46272,0.78
2023-10-26 18:50:00,128.9,32.59244,0.79
2023-10-26 18:55:00,126.6,31.37174,0.78
2023-10-26 19:00:00,126.47,32.12949,0.8
2023-10-26 19:05:00,126.77,32.23716,0.8
2023-10-26 19:10:00,126.02,31.5684,0.79
2023-10-26 19:15:00,128.75,32.53899,0.79
2023-10-26 19:20:00,128.64,32.4998,0.79
2023-10-26 19:25:00,127.67,32.96818,0.81
