0383
BLC_419959_US1
yyyy/MM/dd hh:mm:ss,DFINAL (mm),QFINAL (l/s),VFINAL (m/s)
2023-12-01 00:00:00,45.66304,3.624108,0.3460765
2023-12-01 00:05:00,45.632,3.600703,0.3441892
2023-12-01 00:10:00,45.30634,3.556263,0.3435848
2023-12-01 00:15:00,44.28045,3.355002,0.3353002
2023-12-01 00:20:00,43.29944,3.217749,0.3323856
2023-12-01 00:25:00,42.35834,3.044907,0.3250048
2023-12-01 00:30:00,42.66606,3.082335,0.3254562
2023-12-01 00:35:00,42.07105,2.948998,0.3179622
2023-12-01 00:40:00,41.17598,2.82323,0.3141631
2023-12-01 00:45:00,40.71318,2.717134,0.3074546
2023-12-01 00:50:00,40.1903,2.659181,0.3067401
2023-12-01 00:55:00,39.58931,2.566056,0.3027555
2023-12-01 01:00:00,39.55617,2.553056,0.3016014
2023-12-01 01:05:00,39.35609,2.530066,0.3011081
2023-12-01 01:10:00,39.30857,2.515324,0.2998828
2023-12-01 01:15:00,39.32585,2.505933,0.2985713
2023-12-01 01:20:00,39.74917,2.590725,0.303821
2023-12-01 01:25:00,39.5452,2.519381,0.2977455
2023-12-01 01:30:00,39.09384,2.422256,0.2911126
2023-12-01 01:35:00,38.56644,2.361956,0.2895933
2023-12-01 01:40:00,38.26394,2.288989,0.283933
2023-12-01 01:45:00,38.27662,2.272909,0.2818001
2023-12-01 01:50:00,37.67127,2.216202,0.2813587
2023-12-01 01:55:00,37.8662,2.222568,0.2800047
2023-12-01 02:00:00,38.15794,2.310993,0.2878434
2023-12-01 02:05:00,38.08014,2.2711,0.2837326
2023-12-01 02:10:00,37.79783,2.218433,0.280237
2023-12-01 02:15:00,36.20872,2.046696,0.2755494
2023-12-01 02:20:00,36.32202,2.072995,0.2778115
2023-12-01 02:25:00,36.3382,2.07582,0.2780082
2023-12-01 02:30:00,36.91375,2.172188,0.2843026
2023-12-01 02:35:00,38.27144,2.43587,0.302065
2023-12-01 02:40:00,44.89128,3.65059,0.3575832
2023-12-01 02:45:00,52.26228,5.267567,0.4121312
2023-12-01 02:50:00,66.98555,8.781588,0.4767926
2023-12-01 02:55:00,88.89066,14.97032,0.5373794
2023-12-01 03:00:00,93.81457,16.82642,0.5584228
2023-12-01 03:05:00,100.9113,19.66252,0.5869869
2023-12-01 03:10:00,103.2433,20.34056,0.587457
2023-12-01 03:15:00,103.93,20.69386,0.591935
2023-12-01 03:20:00,98.56762,18.9059,0.583968
2023-12-01 03:25:00,95.16743,17.69153,0.5750615
2023-12-01 03:30:00,90.72859,15.9982,0.5574104
2023-12-01 03:35:00,87.49851,14.84031,0.5451146
2023-12-01 03:40:00,86.57263,14.5157,0.5415251
2023-12-01 03:45:00,85.00262,13.94525,0.5343089
2023-12-01 03:50:00,84.36707,13.8083,0.5349149
2023-12-01 03:55:00,86.06278,14.47435,0.5446384
2023-12-01 04:00:00,86.61818,14.53498,0.5418305
2023-12-01 04:05:00,86.47876,14.38937,0.5376581
2023-12-01 04:10:00,84.95547,13.78388,0.5285551
2023-12-01 04:15:00,84.09998,13.69033,0.5327896
2023-12-01 04:20:00,84.86945,13.93873,0.5352867
2023-12-01 04:25:00,87.07526,14.5978,0.5400293
2023-12-01 04:30:00,87.54365,14.87831,0.5460984
2023-12-01 04:35:00,91.13387,15.94999,0.5521364
2023-12-01 04:40:00,96.65791,18.02748,0.5728812
2023-12-01 04:45:00,99.9247,19.55565,0.5921884
2023-12-01 04:50:00,99.89201,19.43625,0.588851
2023-12-01 04:55:00,99.12516,19.21787,0.5887641
2023-12-01 05:00:00,95.27536,17.92066,0.5815465
2023-12-01 05:05:00,94.00751,17.57724,0.5816029
2023-12-01 05:10:00,91.76734,16.46363,0.5642136
2023-12-01 05:15:00,91.2246,16.20281,0.5600773
2023-12-01 05:20:00,91.41296,16.25605,0.5602363
2023-12-01 05:25:00,94.3854,17.42116,0.573095
2023-12-01 05:30:00,101.6307,20.05134,0.5924543
2023-12-01 05:35:00,107.8357,22.37986,0.6068927
2023-12-01 05:40:00,108.6402,22.85786,0.6132212
2023-12-01 05:45:00,109.737,23.34427,0.6172336
2023-12-01 05:50:00,110.0266,23.58825,0.6213175
2023-12-01 05:55:00,114.4433,25.21426,0.6274539
2023-12-01 06:00:00,120.5715,28.28625,0.6529358
2023-12-01 06:05:00,122.5061,28.92149,0.6524814
2023-12-01 06:10:00,122.1398,29.25722,0.6629067
2023-12-01 06:15:00,122.049,29.30763,0.6647611
2023-12-01 06:20:00,122.925,29.54155,0.6632082
2023-12-01 06:25:00,123.1074,29.64008,0.6640043
2023-12-01 06:30:00,123.611,29.66926,0.6607783
2023-12-01 06:35:00,126.0579,31.30711,0.6778887
2023-12-01 06:40:00,126.1769,31.43162,0.6796654
2023-12-01 06:45:00,125.6121,31.15907,0.6781181
2023-12-01 06:50:00,124.6089,30.81427,0.6783874
2023-12-01 06:55:00,122.9221,30.09719,0.675705
2023-12-01 07:00:00,123.0932,30.01974,0.6726214
2023-12-01 07:05:00,123.3424,29.9994,0.6702175
2023-12-01 07:10:00,120.3617,28.50829,0.6597104
2023-12-01 07:15:00,115.8535,25.79972,0.6307994
2023-12-01 07:20:00,109.7996,23.66648,0.6252381
2023-12-01 07:25:00,105.9489,21.75533,0.6052121
2023-12-01 07:30:00,104.6244,21.29903,0.6034014
2023-12-01 07:35:00,105.2688,21.65553,0.6080869
2023-12-01 07:40:00,110.938,24.2785,0.6319354
2023-12-01 07:45:00,116.3156,26.80344,0.6515861
2023-12-01 07:50:00,116.3093,26.6792,0.6486166
2023-12-01 07:55:00,116.1914,26.05786,0.6344411
2023-12-01 08:00:00,114.4093,25.09491,0.6247517
2023-12-01 08:05:00,113.2555,24.48781,0.618638
2023-12-01 08:10:00,111.9815,24.04296,0.6173812
2023-12-01 08:15:00,110.3115,23.58888,0.6190233
2023-12-01 08:20:00,107.2132,22.12512,0.6050167
2023-12-01 08:25:00,104.5069,20.90546,0.5932139
2023-12-01 08:30:00,102.2753,20.17632,0.5907182
2023-12-01 08:35:00,100.1001,19.35031,0.5844882
2023-12-01 08:40:00,97.48583,18.28249,0.5738584
2023-12-01 08:45:00,96.994,18.09322,0.5720862
2023-12-01 08:50:00,94.40166,17.28268,0.5683977
2023-12-01 08:55:00,92.96212,16.65069,0.559982
2023-12-01 09:00:00,90.86776,15.79464,0.5490904
2023-12-01 09:05:00,88.0475,14.86005,0.5408744
2023-12-01 09:10:00,85.54263,13.97255,0.5304224
2023-12-01 09:15:00,84.95278,13.83,0.5303483
2023-12-01 09:20:00,83.55099,13.43198,0.5277354
2023-12-01 09:25:00,80.78128,12.34976,0.5096946
2023-12-01 09:30:00,80.7572,12.38948,0.5115561
2023-12-01 09:35:00,80.42256,12.29345,0.510677
2023-12-01 09:40:00,79.36237,11.93106,0.5053567
2023-12-01 09:45:00,78.35674,11.60615,0.5008247
2023-12-01 09:50:00,77.90139,11.43753,0.4977645
2023-12-01 09:55:00,77.45486,11.24816,0.4936582
2023-12-01 10:00:00,75.52807,10.66235,0.4855174
2023-12-01 10:05:00,73.93914,10.23311,0.4807413
2023-12-01 10:10:00,72.31128,9.752337,0.473302
2023-12-01 10:15:00,70.94785,9.490749,0.4736706
2023-12-01 10:20:00,70.15392,9.28706,0.4711827
2023-12-01 10:25:00,70.10701,9.255677,0.4700505
2023-12-01 10:30:00,68.65794,8.816788,0.4617355
2023-12-01 10:35:00,66.39246,8.199056,0.4510361
2023-12-01 10:40:00,64.60939,7.755895,0.4440377
2023-12-01 10:45:00,63.68108,7.526303,0.4401842
2023-12-01 10:50:00,62.79625,7.253899,0.4330623
2023-12-01 10:55:00,61.62466,6.956796,0.4269658
2023-12-01 11:00:00,60.77094,6.71858,0.4209426
2023-12-01 11:05:00,60.96775,6.793424,0.4235959
2023-12-01 11:10:00,63.07499,7.263677,0.4308513
2023-12-01 11:15:00,62.24092,7.066403,0.4273919
2023-12-01 11:20:00,61.23491,6.879214,0.4261779
2023-12-01 11:25:00,59.88165,6.524494,0.417703
2023-12-01 11:30:00,59.82314,6.528638,0.4185677
2023-12-01 11:35:00,58.39792,6.218059,0.4130827
2023-12-01 11:40:00,57.50599,6.027771,0.409612
2023-12-01 11:45:00,57.00691,5.976785,0.4113711
2023-12-01 11:50:00,56.6194,5.89101,0.4095575
2023-12-01 11:55:00,56.3123,5.813535,0.4074284
2023-12-01 12:00:00,55.76247,5.646897,0.4015434
2023-12-01 12:05:00,54.59334,5.379024,0.3946034
2023-12-01 12:10:00,53.48735,5.020159,0.3795606
2023-12-01 12:15:00,52.98877,4.979431,0.3817541
2023-12-01 12:20:00,52.41415,4.843034,0.3773105
2023-12-01 12:25:00,52.65825,4.904145,0.3794871
2023-12-01 12:30:00,52.27358,4.816546,0.3767244
2023-12-01 12:35:00,52.92857,4.999248,0.3839225
2023-12-01 12:40:00,53.34715,5.105513,0.3875191
2023-12-01 12:45:00,53.2288,5.091607,0.3877398
2023-12-01 12:50:00,53.71472,5.147146,0.3867259
2023-12-01 12:55:00,53.61573,5.120426,0.3857695
2023-12-01 13:00:00,52.79456,4.849217,0.3738104
2023-12-01 13:05:00,52.44033,4.706797,0.3664289
2023-12-01 13:10:00,51.72414,4.670663,0.371024
2023-12-01 13:15:00,50.93361,4.456593,0.3621632
2023-12-01 13:20:00,50.49782,4.387038,0.3610903
2023-12-01 13:25:00,50.43266,4.344,0.3582359
2023-12-01 13:30:00,49.73562,4.27579,0.3599279
2023-12-01 13:35:00,49.29488,4.196332,0.3578804
2023-12-01 13:40:00,49.87375,4.284214,0.3591772
2023-12-01 13:45:00,49.95909,4.395392,0.3675789
2023-12-01 13:50:00,49.27633,4.259647,0.3634811
2023-12-01 13:55:00,48.58481,4.104598,0.3576268
2023-12-01 14:00:00,48.24499,3.997438,0.3519324
2023-12-01 14:05:00,48.08405,3.967417,0.3510278
2023-12-01 14:10:00,47.69083,3.883116,0.3477987
2023-12-01 14:15:00,47.66545,3.889502,0.3486475
2023-12-01 14:20:00,47.38123,3.822349,0.3456847
2023-12-01 14:25:00,47.38585,3.840671,0.3472922
2023-12-01 14:30:00,46.80737,3.722861,0.3427471
2023-12-01 14:35:00,46.28453,3.644746,0.3411498
2023-12-01 14:40:00,46.17378,3.644253,0.3423125
2023-12-01 14:45:00,46.59259,3.701241,0.3430677
2023-12-01 14:50:00,46.34313,3.695414,0.3452472
2023-12-01 14:55:00,46.21832,3.639245,0.3413556
2023-12-01 15:00:00,45.76424,3.573905,0.3401625
2023-12-01 15:05:00,45.29152,3.505414,0.3388375
2023-12-01 15:10:00,46.27092,3.687006,0.3452552
2023-12-01 15:15:00,45.79369,3.62053,0.3442716
2023-12-01 15:20:00,46.08738,3.664439,0.345163
2023-12-01 15:25:00,47.40988,3.973886,0.3590724
2023-12-01 15:30:00,47.5129,3.969834,0.3575574
2023-12-01 15:35:00,47.52529,3.937372,0.3544954
2023-12-01 15:40:00,46.48966,3.698529,0.3439342
2023-12-01 15:45:00,46.56904,3.746237,0.3474968
2023-12-01 15:50:00,45.84199,3.629378,0.3445738
2023-12-01 15:55:00,44.92838,3.462719,0.3387615
2023-12-01 16:00:00,44.64065,3.418827,0.3376496
2023-12-01 16:05:00,44.0863,3.296396,0.3315757
2023-12-01 16:10:00,44.24316,3.307159,0.3309275
2023-12-01 16:15:00,44.9146,3.367359,0.3295835
2023-12-01 16:20:00,37.36863,2.526811,0.324685
2023-12-01 16:25:00,34.48037,2.253521,0.3263023
2023-12-01 16:30:00,32.60106,2.05,0.3224627
2023-12-01 16:35:00,36.47301,2.382118,0.3173012
2023-12-01 16:40:00,39.33194,2.729406,0.3251235
2023-12-01 16:45:00,39.99477,2.786771,0.3238091
2023-12-01 16:50:00,42.17151,3.069701,0.3298261
2023-12-01 16:55:00,42.3344,3.073479,0.3283326
2023-12-01 17:00:00,42.59489,3.076147,0.325614
2023-12-01 17:05:00,42.49755,3.024635,0.3212585
2023-12-01 17:10:00,42.57491,3.027977,0.32074
2023-12-01 17:15:00,42.70253,3.095474,0.3264269
2023-12-01 17:20:00,42.6955,3.079373,0.3248088
2023-12-01 17:25:00,42.64439,3.051558,0.3224511
2023-12-01 17:30:00,42.51057,3.046808,0.3234653
2023-12-01 17:35:00,42.21893,2.999363,0.3217305
2023-12-01 17:40:00,42.33598,3.010944,0.3216341
2023-12-01 17:45:00,42.31366,2.957034,0.3161252
2023-12-01 17:50:00,42.33285,2.973274,0.3176453
2023-12-01 17:55:00,42.18562,2.946856,0.3164726
2023-12-01 18:00:00,42.93097,3.06602,0.3207595
2023-12-01 18:05:00,43.95578,3.227882,0.3261033
2023-12-01 18:10:00,43.81678,3.186856,0.3234644
2023-12-01 18:15:00,43.53509,3.161361,0.323947
2023-12-01 18:20:00,44.28592,3.350775,0.3348171
2023-12-01 18:25:00,47.5061,4.083236,0.3678501
2023-12-01 18:30:00,60.49124,6.770969,0.4271115
2023-12-01 18:35:00,72.26797,10.21585,0.4962332
2023-12-01 18:40:00,80.62231,12.74543,0.5275379
2023-12-01 18:45:00,84.86292,14.00979,0.538076
2023-12-01 18:50:00,86.76602,14.48501,0.5386335
2023-12-01 18:55:00,89.04414,15.09089,0.540352
2023-12-01 19:00:00,95.44604,17.42735,0.5640633
2023-12-01 19:05:00,99.66685,19.06135,0.5793796
2023-12-01 19:10:00,101.5173,19.82631,0.5867546
2023-12-01 19:15:00,103.0751,20.68281,0.59876
2023-12-01 19:20:00,105.0067,21.22058,0.5980199
2023-12-01 19:25:00,103.585,20.46152,0.5881198
2023-12-01 19:30:00,98.99748,18.37453,0.5639803
2023-12-01 19:35:00,94.4925,17.10153,0.5616571
2023-12-01 19:40:00,89.81474,15.15481,0.5358908
2023-12-01 19:45:00,85.89537,13.82031,0.5215045
2023-12-01 19:50:00,84.2124,13.14745,0.5106711
2023-12-01 19:55:00,83.25991,12.93522,0.5108085
2023-12-01 20:00:00,84.16782,13.33359,0.5182995
2023-12-01 20:05:00,87.50034,14.60842,0.5365806
2023-12-01 20:10:00,94.53584,16.92849,0.555605
2023-12-01 20:15:00,99.32211,19.15354,0.5851082
2023-12-01 20:20:00,106.6742,21.40529,0.589614
2023-12-01 20:25:00,115.9849,25.31448,0.6179284
2023-12-01 20:30:00,129.4913,31.54235,0.6571505
2023-12-01 20:35:00,141.3816,38.17117,0.7013275
2023-12-01 20:40:00,153.5283,44.27132,0.7233702
2023-12-01 20:45:00,165.2084,51.45188,0.7577878
2023-12-01 20:50:00,172.5323,56.40173,0.7814072
2023-12-01 20:55:00,174.4341,57.10897,0.7791005
2023-12-01 21:00:00,190.9804,66.55647,0.7997206
2023-12-01 21:05:00,204.9707,74.97502,0.8165241
2023-12-01 21:10:00,199.83,72.81316,0.8214263
2023-12-01 21:15:00,197.9901,72.07085,0.8235759
2023-12-01 21:20:00,193.2666,68.71174,0.8120307
2023-12-01 21:25:00,189.9169,66.92376,0.8104334
2023-12-01 21:30:00,189.552,66.27972,0.8047895
2023-12-01 21:35:00,186.1173,63.77941,0.7944709
2023-12-01 21:40:00,184.4886,63.05915,0.7952264
2023-12-01 21:45:00,183.8246,63.05323,0.7991692
2023-12-01 21:50:00,183.3275,62.5918,0.7963331
2023-12-01 21:55:00,185.4436,62.88624,0.7873296
2023-12-01 22:00:00,182.0149,61.43657,0.7895521
2023-12-01 22:05:00,172.1217,54.78284,0.761531
2023-12-01 22:10:00,159.1641,46.40351,0.7204247
2023-12-01 22:15:00,130.1592,32.11046,0.66406
2023-12-01 22:20:00,120.8957,26.72039,0.6144184
2023-12-01 22:25:00,117.3492,24.43057,0.5863643
2023-12-01 22:30:00,116.4661,24.31606,0.5900139
2023-12-01 22:35:00,119.3912,25.58137,0.5989202
2023-12-01 22:40:00,124.1471,27.3607,0.6055867
2023-12-01 22:45:00,124.9642,27.77212,0.6089139
2023-12-01 22:50:00,122.4363,26.29492,0.5937116
2023-12-01 22:55:00,118.5528,24.52309,0.5800126
2023-12-01 23:00:00,117.2589,24.60016,0.5910898
2023-12-01 23:05:00,130.0525,29.85256,0.618093
2023-12-01 23:10:00,145.8173,38.01062,0.6682898
2023-12-01 23:15:00,150.8251,41.19999,0.6903892
2023-12-01 23:20:00,153.1886,42.1721,0.691245
2023-12-01 23:25:00,153.8262,42.81401,0.6976338
2023-12-01 23:30:00,153.9126,43.65095,0.7107043
2023-12-01 23:35:00,161.2156,46.6272,0.7108986
2023-12-01 23:40:00,159.7782,46.0089,0.7104142
2023-12-01 23:45:00,152.0125,42.20878,0.6994532
2023-12-01 23:50:00,151.3953,42.10053,0.7017025
2023-12-01 23:55:00,152.2894,42.89334,0.7089646
2023-12-02 00:00:00,155.5555,44.81821,0.7188104
2023-12-02 00:05:00,166.3786,50.32095,0.7337888
2023-12-02 00:10:00,181.9917,58.66087,0.7540151
2023-12-02 00:15:00,191.8851,64.27563,0.7672421
2023-12-02 00:20:00,189.088,63.35646,0.771929
2023-12-02 00:25:00,179.0597,58.4165,0.7681704
2023-12-02 00:30:00,177.9587,58.35063,0.7739699
2023-12-02 00:35:00,172.0058,55.44344,0.7714462
2023-12-02 00:40:00,164.511,50.95439,0.7549582
2023-12-02 00:45:00,164.7139,50.99012,0.7541726
2023-12-02 00:50:00,166.8004,52.58277,0.7640306
2023-12-02 00:55:00,171.348,54.98397,0.769199
2023-12-02 01:00:00,174.5205,57.1367,0.7789356
2023-12-02 01:05:00,179.4134,60.88227,0.7983832
2023-12-02 01:10:00,180.8289,62.12258,0.8057098
2023-12-02 01:15:00,181.6495,62.11759,0.8005533
2023-12-02 01:20:00,182.9657,63.03797,0.8042325
2023-12-02 01:25:00,216.6205,85.78274,0.8655313
2023-12-02 01:30:00,229.6954,96.53846,0.8987613
2023-12-02 01:35:00,232.2017,98.39233,0.9025339
2023-12-02 01:40:00,228.8829,94.9703,0.888458
2023-12-02 01:45:00,229.0443,95.00735,0.8879483
2023-12-02 01:50:00,239.025,101.6793,0.8965718
2023-12-02 01:55:00,237.9727,101.2903,0.898522
2023-12-02 02:00:00,213.6468,85.22983,0.8764988
2023-12-02 02:05:00,214.0715,85.2654,0.8744625
2023-12-02 02:10:00,208.7564,81.69437,0.8674448
2023-12-02 02:15:00,204.176,78.03365,0.854421
2023-12-02 02:20:00,191.5081,69.24385,0.8288148
2023-12-02 02:25:00,173.6445,58.19103,0.7989454
2023-12-02 02:30:00,167.8218,54.135,0.779837
2023-12-02 02:35:00,167.2551,52.72774,0.7631974
2023-12-02 02:40:00,163.6806,49.70727,0.7417732
2023-12-02 02:45:00,163.2574,49.55448,0.7422035
2023-12-02 02:50:00,167.0148,52.13716,0.7561826
2023-12-02 02:55:00,182.0512,59.97211,0.7705157
2023-12-02 03:00:00,215.5928,82.14628,0.8342877
2023-12-02 03:05:00,244.0363,102.3994,0.8778198
2023-12-02 03:10:00,260.8139,115.7303,0.9069099
2023-12-02 03:15:00,273.776,125.6103,0.9224725
2023-12-02 03:20:00,276.8327,127.9867,0.9261331
2023-12-02 03:25:00,277.5338,129.4152,0.9333234
2023-12-02 03:30:00,279.5816,131.498,0.9391275
2023-12-02 03:35:00,277.5817,130.6331,0.9418907
2023-12-02 03:40:00,263.7395,121.7601,0.9399822
2023-12-02 03:45:00,243.7693,108.5316,0.931771
2023-12-02 03:50:00,217.7102,86.78278,0.8695892
2023-12-02 03:55:00,196.8077,72.94085,0.8404866
2023-12-02 04:00:00,177.8545,57.45285,0.7626888
2023-12-02 04:05:00,166.4362,49.77007,0.7254
2023-12-02 04:10:00,146.5877,39.62722,0.6915017
2023-12-02 04:15:00,141.6178,35.84077,0.6569462
2023-12-02 04:20:00,138.8986,34.84262,0.6565735
2023-12-02 04:25:00,129.4611,29.24597,0.6095126
2023-12-02 04:30:00,127.3731,28.0671,0.5987409
2023-12-02 04:35:00,122.9356,26.65369,0.5983016
2023-12-02 04:40:00,122.7824,26.20337,0.5892479
2023-12-02 04:45:00,122.284,25.80233,0.5836338
2023-12-02 04:50:00,121.975,25.7426,0.5844089
2023-12-02 04:55:00,120.8467,25.29234,0.5819192
2023-12-02 05:00:00,118.5462,24.13262,0.5708232
2023-12-02 05:05:00,116.6284,23.42299,0.5672012
2023-12-02 05:10:00,113.9056,22.0573,0.5526422
2023-12-02 05:15:00,110.8789,20.80333,0.5419005
2023-12-02 05:20:00,104.7754,18.61053,0.5261384
2023-12-02 05:25:00,102.7172,17.99397,0.5235549
2023-12-02 05:30:00,101.2851,17.46553,0.5186077
2023-12-02 05:35:00,99.47621,16.97321,0.5173402
2023-12-02 05:40:00,98.69336,16.70691,0.5150905
2023-12-02 05:45:00,96.51651,16.23815,0.5171161
2023-12-02 05:50:00,94.97339,15.87837,0.517666
2023-12-02 05:55:00,93.63039,15.47227,0.5149506
2023-12-02 06:00:00,93.53361,15.46543,0.5154976
2023-12-02 06:05:00,94.144,15.62981,0.516078
2023-12-02 06:10:00,93.2005,15.4209,0.5166901
2023-12-02 06:15:00,92.76208,15.33336,0.5173025
2023-12-02 06:20:00,89.31226,14.52662,0.517884
2023-12-02 06:25:00,89.15106,13.96952,0.4993293
2023-12-02 06:30:00,89.64902,14.21333,0.5039602
2023-12-02 06:35:00,89.5754,14.07609,0.499688
2023-12-02 06:40:00,90.11742,14.18452,0.4991175
