0383
HAS_COM012
yyyy/MM/dd hh:mm:ss,DFINAL (mm),QFINAL (l/s),VFINAL (m/s)
2023-08-23 19:30:00,174.8123,19.238,0.4452492
2023-08-23 19:35:00,176.414,19.63452,0.4439754
2023-08-23 19:40:00,176.1318,19.56688,0.4442521
2023-08-23 19:45:00,175.8775,19.29314,0.4396549
2023-08-23 19:50:00,175.6334,19.02932,0.4351804
2023-08-23 19:55:00,175.6107,19.30992,0.4417422
2023-08-23 20:00:00,174.9531,19.22782,0.4440971
2023-08-23 20:05:00,174.6161,18.94383,0.4397063
2023-08-23 20:10:00,173.7856,18.63087,0.4377889
2023-08-23 20:15:00,174.0655,18.95105,0.4434641
2023-08-23 20:20:00,174.8747,19.17581,0.4434043
2023-08-23 20:25:00,175.7874,19.43483,0.4434638
2023-08-23 20:30:00,176.4005,19.61011,0.4435096
2023-08-23 20:35:00,175.6664,19.41279,0.4437378
2023-08-23 20:40:00,175.4175,19.07211,0.4375271
2023-08-23 20:45:00,174.9855,19.04111,0.4395762
2023-08-23 20:50:00,174.9981,19.1649,0.4423524
2023-08-23 20:55:00,174.7285,19.11197,0.4428766
2023-08-23 21:00:00,174.8343,18.92237,0.4378031
2023-08-23 21:05:00,174.5161,18.64178,0.4333323
2023-08-23 21:10:00,173.9661,18.1544,0.4254494
2023-08-23 21:15:00,172.7874,17.76164,0.4236571
2023-08-23 21:20:00,173.0214,17.7799,0.4226007
2023-08-23 21:25:00,173.8623,18.16961,0.4264633
2023-08-23 21:30:00,173.594,18.11286,0.4268338
2023-08-23 21:35:00,173.6359,18.2727,0.4303312
2023-08-23 21:40:00,173.4917,18.26991,0.4311936
2023-08-23 21:45:00,173.2296,18.38147,0.435533
2023-08-23 21:50:00,173.2251,18.43835,0.4369108
2023-08-23 21:55:00,173.0521,18.17756,0.4318523
2023-08-23 22:00:00,173.3952,18.26063,0.4315974
2023-08-23 22:05:00,172.3842,17.24159,0.4137584
2023-08-23 22:10:00,171.8837,17.00859,0.4112783
2023-08-23 22:15:00,171.9555,17.0287,0.4113145
2023-08-23 22:20:00,171.2628,16.9006,0.4125686
2023-08-23 22:25:00,171.5469,17.2149,0.4184133
2023-08-23 22:30:00,171.4208,17.06731,0.4156282
2023-08-23 22:35:00,170.9969,17.04252,0.4177403
2023-08-23 22:40:00,170.6444,16.64108,0.4101322
2023-08-23 22:45:00,169.9944,16.29404,0.4056721
2023-08-23 22:50:00,169.5664,15.47392,0.3878434
2023-08-23 22:55:00,169.457,15.50847,0.389378
2023-08-23 23:00:00,170.3977,16.57675,0.4101174
2023-08-23 23:05:00,169.9198,16.1397,0.4023001
2023-08-23 23:10:00,168.6882,15.77465,0.4009048
2023-08-23 23:15:00,167.8055,15.56323,0.4011658
2023-08-23 23:20:00,166.9142,15.19878,0.3974848
2023-08-23 23:25:00,166.5983,14.84052,0.3901202
2023-08-23 23:30:00,166.0033,14.70581,0.3903772
2023-08-23 23:35:00,165.7612,14.4388,0.3848284
2023-08-23 23:40:00,165.1407,14.28278,0.3846263
2023-08-23 23:45:00,164.5767,14.12196,0.3839233
2023-08-23 23:50:00,163.1493,13.91713,0.3876749
2023-08-23 23:55:00,163.0588,13.99362,0.3904136
2023-08-24 00:00:00,163.4433,13.91801,0.3857468
2023-08-24 00:05:00,163.1821,13.9656,0.3888052
2023-08-24 00:10:00,162.3844,13.40048,0.3782645
2023-08-24 00:15:00,161.7677,13.14248,0.3750169
2023-08-24 00:20:00,161.1973,13.1718,0.3796732
2023-08-24 00:25:00,160.867,13.21519,0.3831667
2023-08-24 00:30:00,161.231,13.24924,0.3816763
2023-08-24 00:35:00,160.5865,12.91699,0.3764006
2023-08-24 00:40:00,160.0316,12.65176,0.3723683
2023-08-24 00:45:00,159.7699,12.82137,0.3791543
2023-08-24 00:50:00,159.6961,12.70015,0.3760732
2023-08-24 00:55:00,159.9041,12.81989,0.378189
2023-08-24 01:00:00,160.0603,12.47492,0.3669738
2023-08-24 01:05:00,159.7464,12.24762,0.3623417
2023-08-24 01:10:00,159.4192,12.03978,0.3583224
2023-08-24 01:15:00,159.2997,12.048,0.3593518
2023-08-24 01:20:00,158.9676,12.05918,0.3618867
2023-08-24 01:25:00,159.0861,12.21146,0.3656581
2023-08-24 01:30:00,159.2515,12.32477,0.3679321
2023-08-24 01:35:00,159.5977,12.07535,0.3582127
2023-08-24 01:40:00,158.7937,11.8877,0.3578875
2023-08-24 01:45:00,158.6258,11.78163,0.3557981
2023-08-24 01:50:00,158.3294,11.6012,0.3522857
2023-08-24 01:55:00,157.9937,11.61614,0.3549522
2023-08-24 02:00:00,157.5157,11.46183,0.3533845
2023-08-24 02:05:00,157.4298,11.42641,0.352862
2023-08-24 02:10:00,157.2369,11.41546,0.3538096
2023-08-24 02:15:00,156.951,11.33383,0.3531881
2023-08-24 02:20:00,156.8214,11.28425,0.3525116
2023-08-24 02:25:00,156.6583,11.24951,0.3525214
2023-08-24 02:30:00,156.6641,11.29331,0.3538547
2023-08-24 02:35:00,156.6406,11.29925,0.3541998
2023-08-24 02:40:00,156.6162,11.16914,0.3502847
2023-08-24 02:45:00,156.7677,11.29733,0.3532813
2023-08-24 02:50:00,156.631,11.40534,0.3575915
2023-08-24 02:55:00,156.6035,11.39302,0.3573931
2023-08-24 03:00:00,156.674,11.37362,0.356304
2023-08-24 03:05:00,156.6492,11.3693,0.3563368
2023-08-24 03:10:00,156.4308,11.14095,0.3506444
2023-08-24 03:15:00,156.4977,11.12733,0.3497661
2023-08-24 03:20:00,156.3313,11.21157,0.3535416
2023-08-24 03:25:00,156.3284,11.20269,0.3532818
2023-08-24 03:30:00,156.3023,11.17203,0.352492
